subj,phase,trial,stim,stim_type,f1,f2,c,resp,corr,rt,f1_is,e_is
x101,learn,348,L6,learn,0.62,-1.07384,0,1,0,1.01766,angle,0
x101,learn,349,L18,learn,-0.38636,0.10352,1,1,1,1.20792,angle,0
x101,learn,350,L3,learn,0.62,1.07384,0,0,1,0.7873,angle,0
x101,learn,351,L26,learn,-1.07384,0.62,0,1,0,9.670745,angle,0
x101,learn,352,L20,learn,0.10352,0.38636,1,0,0,1.152375,angle,0
x101,learn,353,L11,learn,0.64,0,1,0,0,0.035685,angle,0
x101,learn,354,L3,learn,0.62,1.07384,0,0,1,0.149035,angle,0
x101,learn,355,L32,learn,0.10352,-0.38636,1,0,0,0.15439,angle,0
x101,learn,356,L12,learn,0.452544,-0.452544,1,0,0,0.00069,angle,0
x101,learn,357,L4,learn,-0.452544,0.452544,1,0,0,0.01593,angle,0
x101,learn,358,L2,learn,0.452544,0.452544,1,0,0,0.137915,angle,0
x101,learn,359,L21,learn,-1.301064,-1.301064,0,0,1,0.070385,angle,0
x101,learn,360,L30,learn,0,-1.84,0,1,0,0.06583,angle,0
x101,learn,361,L1,learn,-0.38636,-0.10352,1,1,1,0.752965,angle,0
x101,learn,362,L17,learn,-0.452544,-0.452544,1,1,1,0.36799,angle,0
x101,learn,363,L28,learn,-0.64,0,1,1,1,0.00907,angle,0
x101,learn,364,L23,learn,1.301064,1.301064,0,1,0,0.10081,angle,0
x101,learn,365,L27,learn,1.301064,-1.301064,0,0,1,0.352225,angle,0
x101,learn,366,L9,learn,0,-0.64,1,0,0,0.55089,angle,0
x101,learn,367,L10,learn,0,1.84,0,0,1,0.052785,angle,0
x101,learn,368,L13,learn,-0.62,-1.07384,0,1,0,0.51847,angle,0
x101,learn,369,L25,learn,-1.07384,-0.62,0,1,0,0.21772,angle,0
x101,learn,370,L7,learn,-0.10352,0.38636,1,1,1,0.160405,angle,0
x101,learn,371,L29,learn,-1.84,0,0,1,0,0.032925,angle,0
x101,learn,372,L16,learn,0,0.64,1,0,0,0.10198,angle,0
x101,learn,373,L31,learn,0.38636,-0.10352,1,1,1,0.085595,angle,0
x101,learn,374,L24,learn,-0.62,1.07384,0,0,1,0.15058,angle,0
x101,learn,375,L20,learn,0.10352,0.38636,1,0,0,0.016145,angle,0
x101,learn,376,L6,learn,0.62,-1.07384,0,0,1,0.010005,angle,0
x101,learn,377,L14,learn,0.38636,0.10352,1,1,1,0.01976,angle,0
x101,learn,378,L26,learn,-1.07384,0.62,0,0,1,0.05448,angle,0
x101,learn,379,L19,learn,-0.10352,-0.38636,1,0,0,0.088375,angle,0
x101,learn,380,L22,learn,1.07384,-0.62,0,0,1,0.00066,angle,0
x101,learn,381,L5,learn,1.07384,0.62,0,0,1,0.00076,angle,0
x101,learn,382,L18,learn,-0.38636,0.10352,1,1,1,0.083605,angle,0
x101,learn,383,L8,learn,1.84,0,0,0,1,0.135285,angle,0
x101,learn,384,L15,learn,-1.301064,1.301064,0,0,1,0.01623,angle,0
x101,learn,385,L6,learn,0.62,-1.07384,0,1,0,0.03332,angle,0
x101,learn,386,L4,learn,-0.452544,0.452544,1,0,0,0.016395,angle,0
x101,learn,387,L18,learn,-0.38636,0.10352,1,0,0,0.05085,angle,0
x101,learn,388,L31,learn,0.38636,-0.10352,1,0,0,0.02549,angle,0
x101,learn,389,L17,learn,-0.452544,-0.452544,1,1,1,0.117115,angle,0
x101,learn,390,L5,learn,1.07384,0.62,0,1,0,0.000635,angle,0
x101,learn,391,L29,learn,-1.84,0,0,0,1,0.049135,angle,0
x101,learn,392,L28,learn,-0.64,0,1,0,0,0.03255,angle,0
x101,learn,393,L25,learn,-1.07384,-0.62,0,0,1,0.152995,angle,0
x101,learn,394,L27,learn,1.301064,-1.301064,0,1,0,0.08679,angle,0
x101,learn,395,L19,learn,-0.10352,-0.38636,1,1,1,0.150245,angle,0
x101,learn,396,L3,learn,0.62,1.07384,0,0,1,0.015615,angle,0
x101,learn,397,L13,learn,-0.62,-1.07384,0,1,0,0.1501,angle,0
x101,learn,398,L24,learn,-0.62,1.07384,0,1,0,0.151095,angle,0
x101,learn,399,L32,learn,0.10352,-0.38636,1,1,1,0.01591,angle,0
x101,learn,400,L10,learn,0,1.84,0,1,0,0.09504,angle,0
x101,learn,401,L1,learn,-0.38636,-0.10352,1,1,1,2.308495,angle,0
x101,learn,402,L9,learn,0,-0.64,1,1,1,1.610925,angle,0
x101,learn,403,L22,learn,1.07384,-0.62,0,1,0,2.26139,angle,0
x101,learn,404,L14,learn,0.38636,0.10352,1,0,0,4.03987,angle,0
x101,learn,405,L7,learn,-0.10352,0.38636,1,0,0,4.56978,angle,0
x101,learn,406,L8,learn,1.84,0,0,0,1,0.099565,angle,0
x101,learn,407,L15,learn,-1.301064,1.301064,0,0,1,0.000805,angle,0
x101,learn,408,L23,learn,1.301064,1.301064,0,0,1,0.167065,angle,0
x101,learn,409,L30,learn,0,-1.84,0,1,0,3.066575,angle,0
x101,learn,410,L12,learn,0.452544,-0.452544,1,0,0,0.03198,angle,0
x101,learn,411,L2,learn,0.452544,0.452544,1,1,1,0.082865,angle,0
x101,learn,412,L11,learn,0.64,0,1,0,0,12.095285,angle,0
x101,learn,413,L26,learn,-1.07384,0.62,0,0,1,1.08639,angle,0
x101,learn,414,L21,learn,-1.301064,-1.301064,0,0,1,3.37731,angle,0
x101,learn,415,L20,learn,0.10352,0.38636,1,1,1,10.689105,angle,0
x101,learn,416,L16,learn,0,0.64,1,1,1,0.850215,angle,0
x101,learn,417,L24,learn,-0.62,1.07384,0,0,1,0.787085,angle,0
x101,learn,418,L21,learn,-1.301064,-1.301064,0,0,1,1.070585,angle,0
x101,learn,419,L17,learn,-0.452544,-0.452544,1,1,1,1.3071,angle,0
x101,learn,420,L30,learn,0,-1.84,0,0,1,0.78653,angle,0
x101,learn,421,L3,learn,0.62,1.07384,0,0,1,1.61223,angle,0
x101,learn,422,L12,learn,0.452544,-0.452544,1,1,1,0.93996,angle,0
x101,learn,423,L20,learn,0.10352,0.38636,1,1,1,1.99966,angle,0
x101,learn,424,L16,learn,0,0.64,1,0,0,0.85088,angle,0
x101,learn,425,L2,learn,0.452544,0.452544,1,1,1,0.747025,angle,0
x101,learn,426,L14,learn,0.38636,0.10352,1,1,1,0.71857,angle,0
x101,learn,427,L4,learn,-0.452544,0.452544,1,1,1,0.966695,angle,0
x101,learn,428,L32,learn,0.10352,-0.38636,1,1,1,0.83966,angle,0
x101,learn,429,L31,learn,0.38636,-0.10352,1,1,1,0.652945,angle,0
x101,learn,430,L26,learn,-1.07384,0.62,0,0,1,0.904955,angle,0
x101,learn,431,L28,learn,-0.64,0,1,1,1,0.617685,angle,0
x101,learn,432,L25,learn,-1.07384,-0.62,0,1,0,1.02481,angle,0
x101,learn,433,L22,learn,1.07384,-0.62,0,1,0,0.78974,angle,0
x101,learn,434,L8,learn,1.84,0,0,1,0,1.791135,angle,0
x101,learn,435,L5,learn,1.07384,0.62,0,0,1,1.01951,angle,0
x101,learn,436,L15,learn,-1.301064,1.301064,0,0,1,0.602125,angle,0
x101,learn,437,L19,learn,-0.10352,-0.38636,1,1,1,1.72189,angle,0
x101,learn,438,L9,learn,0,-0.64,1,1,1,2.53842,angle,0
x101,learn,439,L10,learn,0,1.84,0,0,1,1.103395,angle,0
x101,learn,440,L27,learn,1.301064,-1.301064,0,0,1,0.96996,angle,0
x101,learn,441,L6,learn,0.62,-1.07384,0,0,1,0.65479,angle,0
x101,learn,442,L1,learn,-0.38636,-0.10352,1,1,1,2.061085,angle,0
x101,learn,443,L13,learn,-0.62,-1.07384,0,0,1,7.822715,angle,0
x101,learn,444,L7,learn,-0.10352,0.38636,1,0,0,1.110645,angle,0
x101,learn,445,L29,learn,-1.84,0,0,1,0,0.887075,angle,0
x101,learn,446,L23,learn,1.301064,1.301064,0,0,1,0.63355,angle,0
x101,learn,447,L11,learn,0.64,0,1,0,0,0.79807,angle,0
x101,learn,448,L18,learn,-0.38636,0.10352,1,1,1,0.6195,angle,0
x101,learn,449,L18,learn,-0.38636,0.10352,1,1,1,1.42296,angle,0
x101,learn,450,L29,learn,-1.84,0,0,1,0,3.843845,angle,0
x101,learn,451,L7,learn,-0.10352,0.38636,1,1,1,1.38547,angle,0
x101,learn,452,L15,learn,-1.301064,1.301064,0,0,1,0.880755,angle,0
x101,learn,453,L32,learn,0.10352,-0.38636,1,1,1,0.921175,angle,0
x101,learn,454,L25,learn,-1.07384,-0.62,0,1,0,0.836885,angle,0
x101,learn,455,L27,learn,1.301064,-1.301064,0,0,1,0.718755,angle,0
x101,learn,456,L24,learn,-0.62,1.07384,0,0,1,1.004825,angle,0
x101,learn,457,L2,learn,0.452544,0.452544,1,1,1,2.4902,angle,0
x101,learn,458,L11,learn,0.64,0,1,1,1,1.10566,angle,0
x101,learn,459,L17,learn,-0.452544,-0.452544,1,1,1,0.937705,angle,0
x101,learn,460,L26,learn,-1.07384,0.62,0,0,1,0.888665,angle,0
x101,learn,461,L21,learn,-1.301064,-1.301064,0,0,1,3.31658,angle,0
x101,learn,462,L8,learn,1.84,0,0,0,1,20.941355,angle,0
x101,learn,463,L10,learn,0,1.84,0,0,1,0.817295,angle,0
x101,learn,464,L16,learn,0,0.64,1,1,1,6.91835,angle,0
x101,learn,465,L20,learn,0.10352,0.38636,1,1,1,1.549,angle,0
x101,learn,466,L1,learn,-0.38636,-0.10352,1,1,1,0.84008,angle,0
x101,learn,467,L19,learn,-0.10352,-0.38636,1,1,1,0.735605,angle,0
x101,learn,468,L4,learn,-0.452544,0.452544,1,1,1,0.83805,angle,0
x101,learn,469,L13,learn,-0.62,-1.07384,0,0,1,0.917505,angle,0
x101,learn,470,L31,learn,0.38636,-0.10352,1,1,1,1.191415,angle,0
x101,learn,471,L12,learn,0.452544,-0.452544,1,1,1,1.021865,angle,0
x101,learn,472,L3,learn,0.62,1.07384,0,0,1,0.61786,angle,0
x101,learn,473,L6,learn,0.62,-1.07384,0,0,1,12.179205,angle,0
x101,learn,474,L23,learn,1.301064,1.301064,0,0,1,0.60009,angle,0
x101,learn,475,L30,learn,0,-1.84,0,0,1,1.10548,angle,0
x101,learn,476,L14,learn,0.38636,0.10352,1,1,1,1.374715,angle,0
x101,learn,477,L22,learn,1.07384,-0.62,0,1,0,4.45584,angle,0
x101,learn,478,L28,learn,-0.64,0,1,0,0,0.86626,angle,0
x101,learn,479,L9,learn,0,-0.64,1,0,0,0.679025,angle,0
x101,learn,480,L5,learn,1.07384,0.62,0,0,1,0.5722,angle,0
x101,learn,481,L7,learn,-0.10352,0.38636,1,0,0,0.853115,angle,0
x101,learn,482,L9,learn,0,-0.64,1,1,1,1.55927,angle,0
x101,learn,483,L6,learn,0.62,-1.07384,0,0,1,2.303575,angle,0
x101,learn,484,L22,learn,1.07384,-0.62,0,1,0,0.837275,angle,0
x101,learn,485,L17,learn,-0.452544,-0.452544,1,1,1,0.46975,angle,0
x101,learn,486,L13,learn,-0.62,-1.07384,0,1,0,1.57424,angle,0
x101,learn,487,L25,learn,-1.07384,-0.62,0,1,0,0.90532,angle,0
x101,learn,488,L1,learn,-0.38636,-0.10352,1,1,1,2.846415,angle,0
x101,learn,489,L18,learn,-0.38636,0.10352,1,1,1,1.907185,angle,0
x101,learn,490,L10,learn,0,1.84,0,0,1,0.553835,angle,0
x101,learn,491,L4,learn,-0.452544,0.452544,1,1,1,4.05843,angle,0
x101,learn,492,L14,learn,0.38636,0.10352,1,1,1,0.785065,angle,0
x101,learn,493,L2,learn,0.452544,0.452544,1,1,1,1.438315,angle,0
x101,learn,494,L19,learn,-0.10352,-0.38636,1,1,1,1.288485,angle,0
x101,learn,495,L8,learn,1.84,0,0,0,1,1.28944,angle,0
x101,learn,496,L27,learn,1.301064,-1.301064,0,0,1,0.716375,angle,0
x101,learn,497,L28,learn,-0.64,0,1,1,1,1.092615,angle,0
x101,learn,498,L29,learn,-1.84,0,0,1,0,1.06904,angle,0
x101,learn,499,L30,learn,0,-1.84,0,0,1,0.62483,angle,0
x101,learn,500,L31,learn,0.38636,-0.10352,1,1,1,1.00088,angle,0
x101,learn,501,L11,learn,0.64,0,1,1,1,0.971145,angle,0
x101,learn,502,L24,learn,-0.62,1.07384,0,0,1,2.84784,angle,0
x101,learn,503,L12,learn,0.452544,-0.452544,1,1,1,0.970235,angle,0
x101,learn,504,L20,learn,0.10352,0.38636,1,1,1,2.590875,angle,0
x101,learn,505,L16,learn,0,0.64,1,1,1,9.59681,angle,0
x101,learn,506,L32,learn,0.10352,-0.38636,1,1,1,3.72167,angle,0
x101,learn,507,L21,learn,-1.301064,-1.301064,0,0,1,7.590145,angle,0
x101,learn,508,L5,learn,1.07384,0.62,0,0,1,0.9676,angle,0
x101,learn,509,L26,learn,-1.07384,0.62,0,0,1,15.1455,angle,0
x101,learn,510,L23,learn,1.301064,1.301064,0,0,1,1.860075,angle,0
x101,learn,511,L3,learn,0.62,1.07384,0,0,1,0.587705,angle,0
x101,learn,512,L15,learn,-1.301064,1.301064,0,0,1,0.773305,angle,0
x101,learn,513,L15,learn,-1.301064,1.301064,0,0,1,1.406275,angle,0
x101,learn,514,L1,learn,-0.38636,-0.10352,1,1,1,1.31045,angle,0
x101,learn,515,L24,learn,-0.62,1.07384,0,0,1,1.048875,angle,0
x101,learn,516,L5,learn,1.07384,0.62,0,0,1,2.141385,angle,0
x101,learn,517,L23,learn,1.301064,1.301064,0,0,1,1.60324,angle,0
x101,learn,518,L4,learn,-0.452544,0.452544,1,1,1,4.48981,angle,0
x101,learn,519,L29,learn,-1.84,0,0,0,1,4.94452,angle,0
x101,learn,520,L16,learn,0,0.64,1,0,0,3.220665,angle,0
x101,learn,521,L22,learn,1.07384,-0.62,0,1,0,5.036865,angle,0
x101,learn,522,L6,learn,0.62,-1.07384,0,0,1,1.09138,angle,0
x101,learn,523,L28,learn,-0.64,0,1,1,1,6.667175,angle,0
x101,learn,524,L14,learn,0.38636,0.10352,1,1,1,0.78435,angle,0
x101,learn,525,L26,learn,-1.07384,0.62,0,0,1,1.208355,angle,0
x101,learn,526,L10,learn,0,1.84,0,0,1,2.112585,angle,0
x101,learn,527,L30,learn,0,-1.84,0,0,1,1.625935,angle,0
x101,learn,528,L12,learn,0.452544,-0.452544,1,1,1,7.585295,angle,0
x101,learn,529,L19,learn,-0.10352,-0.38636,1,1,1,3.49892,angle,0
x101,learn,530,L13,learn,-0.62,-1.07384,0,0,1,4.557705,angle,0
x101,learn,531,L9,learn,0,-0.64,1,1,1,2.789505,angle,0
x101,learn,532,L2,learn,0.452544,0.452544,1,0,0,4.30507,angle,0
x101,learn,533,L27,learn,1.301064,-1.301064,0,0,1,1.5727,angle,0
x101,learn,534,L31,learn,0.38636,-0.10352,1,1,1,2.197165,angle,0
x101,learn,535,L25,learn,-1.07384,-0.62,0,1,0,4.890445,angle,0
x101,learn,536,L8,learn,1.84,0,0,0,1,1.49865,angle,0
x101,learn,537,L32,learn,0.10352,-0.38636,1,1,1,1.375845,angle,0
x101,learn,538,L21,learn,-1.301064,-1.301064,0,0,1,0.81296,angle,0
x101,learn,539,L17,learn,-0.452544,-0.452544,1,1,1,0.989345,angle,0
x101,learn,540,L11,learn,0.64,0,1,1,1,1.450965,angle,0
x101,learn,541,L20,learn,0.10352,0.38636,1,1,1,4.674625,angle,0
x101,learn,542,L3,learn,0.62,1.07384,0,0,1,0.61043,angle,0
x101,learn,543,L7,learn,-0.10352,0.38636,1,1,1,7.488045,angle,0
x101,learn,544,L18,learn,-0.38636,0.10352,1,1,1,2.17545,angle,0
x101,learn,545,L4,learn,-0.452544,0.452544,1,1,1,1.561255,angle,0
x101,learn,546,L9,learn,0,-0.64,1,1,1,5.01284,angle,0
x101,learn,547,L17,learn,-0.452544,-0.452544,1,1,1,3.857735,angle,0
x101,learn,548,L15,learn,-1.301064,1.301064,0,0,1,0.660995,angle,0
x101,learn,549,L22,learn,1.07384,-0.62,0,1,0,0.871275,angle,0
x101,learn,550,L28,learn,-0.64,0,1,1,1,0.48579,angle,0
x101,learn,551,L21,learn,-1.301064,-1.301064,0,0,1,0.803855,angle,0
x101,learn,552,L6,learn,0.62,-1.07384,0,0,1,8.392365,angle,0
x101,learn,553,L30,learn,0,-1.84,0,0,1,1.38982,angle,0
x101,learn,554,L14,learn,0.38636,0.10352,1,1,1,4.25311,angle,0
x101,learn,555,L19,learn,-0.10352,-0.38636,1,1,1,0.751325,angle,0
x101,learn,556,L11,learn,0.64,0,1,1,1,11.02229,angle,0
x101,learn,557,L24,learn,-0.62,1.07384,0,0,1,1.052485,angle,0
x101,learn,558,L7,learn,-0.10352,0.38636,1,0,0,2.01255,angle,0
x101,learn,559,L1,learn,-0.38636,-0.10352,1,1,1,0.93859,angle,0
x101,learn,560,L5,learn,1.07384,0.62,0,0,1,1.256905,angle,0
x101,learn,561,L27,learn,1.301064,-1.301064,0,0,1,0.67014,angle,0
x101,learn,562,L18,learn,-0.38636,0.10352,1,1,1,0.95541,angle,0
x101,learn,563,L13,learn,-0.62,-1.07384,0,0,1,5.55592,angle,0
x101,learn,564,L32,learn,0.10352,-0.38636,1,1,1,2.407975,angle,0
x101,learn,565,L31,learn,0.38636,-0.10352,1,1,1,8.62558,angle,0
x101,learn,566,L8,learn,1.84,0,0,1,0,4.487585,angle,0
x101,learn,567,L25,learn,-1.07384,-0.62,0,1,0,4.238975,angle,0
x101,learn,568,L23,learn,1.301064,1.301064,0,0,1,2.899305,angle,0
x101,learn,569,L20,learn,0.10352,0.38636,1,0,0,3.214335,angle,0
x101,learn,570,L10,learn,0,1.84,0,0,1,0.94234,angle,0
x101,learn,571,L2,learn,0.452544,0.452544,1,1,1,8.222325,angle,0
x101,learn,572,L12,learn,0.452544,-0.452544,1,1,1,4.573555,angle,0
x101,learn,573,L26,learn,-1.07384,0.62,0,0,1,6.98338,angle,0
x101,learn,574,L16,learn,0,0.64,1,0,0,5.764375,angle,0
x101,learn,575,L3,learn,0.62,1.07384,0,0,1,1.201975,angle,0
x101,learn,576,L29,learn,-1.84,0,0,1,0,9.73288,angle,0
x101,learn,577,L23,learn,1.301064,1.301064,0,0,1,1.542695,angle,0
x101,learn,578,L27,learn,1.301064,-1.301064,0,0,1,10.5558,angle,0
x101,learn,579,L20,learn,0.10352,0.38636,1,0,0,1.136995,angle,0
x101,learn,580,L19,learn,-0.10352,-0.38636,1,1,1,3.936685,angle,0
x101,learn,581,L16,learn,0,0.64,1,0,0,0.98664,angle,0
x101,learn,582,L22,learn,1.07384,-0.62,0,1,0,0.822465,angle,0
x101,learn,583,L17,learn,-0.452544,-0.452544,1,1,1,0.569375,angle,0
x101,learn,584,L13,learn,-0.62,-1.07384,0,1,0,1.640465,angle,0
x101,learn,585,L30,learn,0,-1.84,0,0,1,0.67007,angle,0
x101,learn,586,L1,learn,-0.38636,-0.10352,1,1,1,0.88288,angle,0
x101,learn,587,L8,learn,1.84,0,0,0,1,1.032505,angle,0
x101,learn,588,L5,learn,1.07384,0.62,0,0,1,1.82444,angle,0
x101,learn,589,L25,learn,-1.07384,-0.62,0,1,0,1.07508,angle,0
x101,learn,590,L31,learn,0.38636,-0.10352,1,0,0,1.19066,angle,0
x101,learn,591,L12,learn,0.452544,-0.452544,1,1,1,1.660505,angle,0
x101,learn,592,L29,learn,-1.84,0,0,0,1,1.439215,angle,0
x101,learn,593,L10,learn,0,1.84,0,0,1,1.88791,angle,0
x101,learn,594,L28,learn,-0.64,0,1,1,1,2.42899,angle,0
x101,learn,595,L7,learn,-0.10352,0.38636,1,1,1,4.567705,angle,0
x101,learn,596,L3,learn,0.62,1.07384,0,0,1,1.292625,angle,0
x101,learn,597,L6,learn,0.62,-1.07384,0,1,0,2.825005,angle,0
x101,learn,598,L21,learn,-1.301064,-1.301064,0,0,1,0.654365,angle,0
x101,learn,599,L11,learn,0.64,0,1,1,1,1.301235,angle,0
x101,learn,600,L24,learn,-0.62,1.07384,0,0,1,0.652645,angle,0
x101,learn,601,L32,learn,0.10352,-0.38636,1,1,1,1.355325,angle,0
x101,learn,602,L4,learn,-0.452544,0.452544,1,1,1,1.5783,angle,0
x101,learn,603,L9,learn,0,-0.64,1,1,1,1.68527,angle,0
x101,learn,604,L26,learn,-1.07384,0.62,0,0,1,1.012235,angle,0
x101,learn,605,L2,learn,0.452544,0.452544,1,0,0,4.321145,angle,0
x101,learn,606,L18,learn,-0.38636,0.10352,1,1,1,1.13768,angle,0
x101,learn,607,L15,learn,-1.301064,1.301064,0,0,1,0.85543,angle,0
x101,learn,608,L14,learn,0.38636,0.10352,1,1,1,1.25583,angle,0
x101,learn,609,L22,learn,1.07384,-0.62,0,1,0,6.62653,angle,0
x101,learn,610,L28,learn,-0.64,0,1,1,1,0.754145,angle,0
x101,learn,611,L31,learn,0.38636,-0.10352,1,1,1,2.11355,angle,0
x101,learn,612,L21,learn,-1.301064,-1.301064,0,0,1,0.737605,angle,0
x101,learn,613,L3,learn,0.62,1.07384,0,0,1,3.149715,angle,0
x101,learn,614,L13,learn,-0.62,-1.07384,0,0,1,2.0777,angle,0
x101,learn,615,L32,learn,0.10352,-0.38636,1,1,1,2.3605,angle,0
x101,learn,616,L18,learn,-0.38636,0.10352,1,0,0,4.050295,angle,0
x101,learn,617,L10,learn,0,1.84,0,0,1,0.8905,angle,0
x101,learn,618,L17,learn,-0.452544,-0.452544,1,1,1,2.27776,angle,0
x101,learn,619,L24,learn,-0.62,1.07384,0,0,1,2.30889,angle,0
x101,learn,620,L26,learn,-1.07384,0.62,0,0,1,3.923525,angle,0
x101,learn,621,L1,learn,-0.38636,-0.10352,1,1,1,2.464215,angle,0
x101,learn,622,L11,learn,0.64,0,1,1,1,2.02651,angle,0
x101,learn,623,L7,learn,-0.10352,0.38636,1,1,1,3.01507,angle,0
x101,learn,624,L20,learn,0.10352,0.38636,1,1,1,1.675715,angle,0
x101,learn,625,L30,learn,0,-1.84,0,0,1,0.71544,angle,0
x101,learn,626,L29,learn,-1.84,0,0,1,0,3.266355,angle,0
x101,learn,627,L27,learn,1.301064,-1.301064,0,0,1,1.640885,angle,0
x101,learn,628,L6,learn,0.62,-1.07384,0,0,1,8.09335,angle,0
x101,learn,629,L19,learn,-0.10352,-0.38636,1,1,1,1.184655,angle,0
x101,learn,630,L12,learn,0.452544,-0.452544,1,1,1,4.439655,angle,0
x101,learn,631,L14,learn,0.38636,0.10352,1,0,0,1.42261,angle,0
x101,learn,632,L9,learn,0,-0.64,1,1,1,1.46791,angle,0
x101,learn,633,L15,learn,-1.301064,1.301064,0,0,1,1.377715,angle,0
x101,learn,634,L16,learn,0,0.64,1,0,0,1.53781,angle,0
x101,learn,635,L5,learn,1.07384,0.62,0,0,1,0.771815,angle,0
x101,learn,636,L2,learn,0.452544,0.452544,1,1,1,0.93824,angle,0
x101,learn,637,L23,learn,1.301064,1.301064,0,0,1,0.77463,angle,0
x101,learn,638,L8,learn,1.84,0,0,1,0,0.734215,angle,0
x101,learn,639,L25,learn,-1.07384,-0.62,0,0,1,0.88782,angle,0
x101,learn,640,L4,learn,-0.452544,0.452544,1,1,1,1.978765,angle,0
x101,learn,641,L20,learn,0.10352,0.38636,1,1,1,1.27265,angle,0
x101,learn,642,L2,learn,0.452544,0.452544,1,1,1,0.91734,angle,0
x101,learn,643,L3,learn,0.62,1.07384,0,0,1,1.37509,angle,0
x101,learn,644,L18,learn,-0.38636,0.10352,1,1,1,0.88509,angle,0
x101,learn,645,L10,learn,0,1.84,0,0,1,0.618135,angle,0
x101,learn,646,L31,learn,0.38636,-0.10352,1,1,1,1.038835,angle,0
x101,learn,647,L16,learn,0,0.64,1,1,1,1.167965,angle,0
x101,learn,648,L8,learn,1.84,0,0,0,1,1.39353,angle,0
x101,learn,649,L28,learn,-0.64,0,1,1,1,1.386975,angle,0
x101,learn,650,L6,learn,0.62,-1.07384,0,0,1,0.65305,angle,0
x101,learn,651,L22,learn,1.07384,-0.62,0,1,0,1.37302,angle,0
x101,learn,652,L24,learn,-0.62,1.07384,0,0,1,0.93764,angle,0
x101,learn,653,L26,learn,-1.07384,0.62,0,1,0,1.87566,angle,0
x101,learn,654,L30,learn,0,-1.84,0,0,1,0.601315,angle,0
x101,learn,655,L23,learn,1.301064,1.301064,0,0,1,1.976425,angle,0
x101,learn,656,L21,learn,-1.301064,-1.301064,0,0,1,1.004075,angle,0
x101,learn,657,L14,learn,0.38636,0.10352,1,1,1,1.441305,angle,0
x101,learn,658,L32,learn,0.10352,-0.38636,1,1,1,0.923325,angle,0
x101,learn,659,L19,learn,-0.10352,-0.38636,1,1,1,0.73686,angle,0
x101,learn,660,L12,learn,0.452544,-0.452544,1,0,0,0.820155,angle,0
x101,learn,661,L9,learn,0,-0.64,1,1,1,0.837205,angle,0
x101,learn,662,L15,learn,-1.301064,1.301064,0,0,1,0.719785,angle,0
x101,learn,663,L11,learn,0.64,0,1,0,0,1.2216,angle,0
x101,learn,664,L1,learn,-0.38636,-0.10352,1,1,1,1.62273,angle,0
x101,learn,665,L5,learn,1.07384,0.62,0,0,1,0.9992,angle,0
x101,learn,666,L25,learn,-1.07384,-0.62,0,1,0,0.91982,angle,0
x101,learn,667,L17,learn,-0.452544,-0.452544,1,1,1,0.80402,angle,0
x101,learn,668,L27,learn,1.301064,-1.301064,0,0,1,0.767535,angle,0
x101,learn,669,L7,learn,-0.10352,0.38636,1,0,0,3.28454,angle,0
x101,learn,670,L4,learn,-0.452544,0.452544,1,1,1,0.805105,angle,0
x101,learn,671,L29,learn,-1.84,0,0,1,0,0.90301,angle,0
x101,learn,672,L13,learn,-0.62,-1.07384,0,1,0,3.014945,angle,0
x101,learn,673,L27,learn,1.301064,-1.301064,0,0,1,2.223165,angle,0
x101,learn,674,L31,learn,0.38636,-0.10352,1,1,1,0.7789,angle,0
x101,learn,675,L8,learn,1.84,0,0,0,1,2.1279,angle,0
x101,learn,676,L6,learn,0.62,-1.07384,0,1,0,0.823495,angle,0
x101,learn,677,L20,learn,0.10352,0.38636,1,0,0,1.337545,angle,0
x101,learn,678,L32,learn,0.10352,-0.38636,1,1,1,1.454015,angle,0
x101,learn,679,L17,learn,-0.452544,-0.452544,1,1,1,0.841335,angle,0
x101,learn,680,L1,learn,-0.38636,-0.10352,1,1,1,0.651525,angle,0
x101,learn,681,L30,learn,0,-1.84,0,0,1,0.668535,angle,0
x101,learn,682,L13,learn,-0.62,-1.07384,0,0,1,1.625885,angle,0
x101,learn,683,L11,learn,0.64,0,1,1,1,0.872665,angle,0
x101,learn,684,L28,learn,-0.64,0,1,1,1,0.502515,angle,0
x101,learn,685,L21,learn,-1.301064,-1.301064,0,0,1,0.569255,angle,0
x101,learn,686,L19,learn,-0.10352,-0.38636,1,1,1,0.69634,angle,0
x101,learn,687,L18,learn,-0.38636,0.10352,1,0,0,1.677375,angle,0
x101,learn,688,L22,learn,1.07384,-0.62,0,1,0,0.854075,angle,0
x101,learn,689,L10,learn,0,1.84,0,0,1,0.73759,angle,0
x101,learn,690,L14,learn,0.38636,0.10352,1,1,1,0.921985,angle,0
x101,learn,691,L2,learn,0.452544,0.452544,1,0,0,2.165465,angle,0
x101,learn,692,L26,learn,-1.07384,0.62,0,1,0,0.851525,angle,0
x101,learn,693,L24,learn,-0.62,1.07384,0,0,1,0.61977,angle,0
x101,learn,694,L23,learn,1.301064,1.301064,0,0,1,0.618985,angle,0
x101,learn,695,L29,learn,-1.84,0,0,1,0,0.87342,angle,0
x101,learn,696,L16,learn,0,0.64,1,1,1,0.40684,angle,0
x101,learn,697,L25,learn,-1.07384,-0.62,0,0,1,0.988245,angle,0
x101,learn,698,L15,learn,-1.301064,1.301064,0,0,1,0.61504,angle,0
x101,learn,699,L7,learn,-0.10352,0.38636,1,1,1,0.905745,angle,0
